userid,time,lat,lon,locationid
105935,2010-04-10T17:36:18Z,51.5135733833,-0.1393029667,84331
105935,2010-04-10T17:36:07Z,51.5142555,-0.1416049,480368
105935,2010-04-10T17:36:00Z,51.5131227382,-0.1388096809,190528
105935,2010-04-10T17:35:53Z,51.5143966675,-0.1391220093,170161
105935,2010-04-10T17:35:40Z,51.5143540268,-0.1391377738,48394
105935,2010-04-10T17:35:31Z,51.5136484443,-0.1410674967,481308
105935,2010-04-10T17:35:22Z,51.5135099988,-0.139850378,511165
105935,2010-04-10T17:35:13Z,51.5135082333,-0.13997935,678831
105935,2010-04-10T17:35:04Z,51.5137637194,-0.1414060593,365222
105935,2010-04-10T17:34:56Z,51.51366567,-0.14081609,412758
105935,2010-04-10T17:34:48Z,51.5141242674,-0.1418995857,54014
105935,2010-04-10T17:34:34Z,51.5141957833,-0.1394509833,71053
105935,2010-04-10T17:34:24Z,51.5141477745,-0.1395855055,78128
105935,2010-04-10T17:34:16Z,51.5142288208,-0.1395263672,460060
105935,2010-04-10T17:34:06Z,51.5139106097,-0.140182972,22480
105935,2010-04-10T17:33:57Z,51.5139106097,-0.140182972,22480
105935,2010-04-10T17:33:49Z,51.5139106097,-0.140182972,22480
105935,2010-04-10T17:33:41Z,51.5143199951,-0.139617657,695598
105935,2010-04-10T17:33:32Z,51.5141910352,-0.1409769058,583288
105935,2010-04-10T17:33:23Z,51.51413805,-0.1399042667,36465
105935,2010-04-10T17:33:15Z,51.5141482667,-0.1397839833,103858
105935,2010-04-10T17:33:05Z,51.51433897,-0.14106214,898794
105935,2010-04-10T17:32:55Z,51.5144499,-0.1407507333,22474
105935,2010-04-10T17:32:39Z,51.51511424,-0.13990682,679335
105935,2010-04-10T17:32:22Z,51.514621482,-0.140814454,876700
105935,2010-04-10T17:32:00Z,51.5148080833,-0.1407513833,910631
105935,2010-04-10T17:31:21Z,51.51482325,-0.14119726,208617
105935,2010-04-10T17:31:00Z,51.5147167833,-0.1410582167,690557
105981,2010-04-16T13:17:04Z,51.5149738662,-0.133359453,511656
106023,2010-08-12T13:00:54Z,51.5154262223,-0.1413631439,36486
106023,2010-08-12T13:00:21Z,51.5151725109,-0.1417815685,23711
106023,2010-08-11T17:11:10Z,51.51325105,-0.1287889333,424010
106023,2010-08-10T18:22:20Z,51.5129691685,-0.1283061504,24005
106023,2010-08-10T17:07:49Z,51.51279169,-0.1289215,638618
106039,2010-07-23T20:16:22Z,51.5157082833,-0.1320126333,69166
106074,2010-03-21T00:03:09Z,51.5128799,-0.12913781,304929
106438,2010-09-06T10:49:55Z,51.5144113683,-0.1419210434,23090
106527,2010-06-14T16:17:57Z,51.5144113683,-0.1419210434,23090
106527,2010-06-14T16:17:34Z,51.5141883787,-0.1420269372,364033
106531,2010-05-28T12:31:07Z,51.5144031433,-0.1416359086,1090295
106551,2010-09-12T13:44:48Z,51.5144113683,-0.1419210434,23090
106566,2010-10-15T18:23:31Z,51.5144113683,-0.1419210434,23090
106614,2010-04-16T18:38:15Z,51.51429095,-0.1295914333,51094
106614,2010-04-16T15:11:13Z,51.5147167833,-0.1410582167,690557
106733,2010-01-29T10:15:20Z,51.5156596359,-0.1418614475,173201
106733,2010-01-29T10:14:11Z,51.5144113683,-0.1419210434,23090
106733,2010-01-29T08:39:07Z,51.5128633167,-0.1407658833,84293
106773,2010-09-23T18:25:45Z,51.5139106097,-0.140182972,22480
106773,2010-09-23T17:39:49Z,51.5130463952,-0.1405027902,208272
106773,2010-09-23T17:22:25Z,51.5127667833,-0.1407959,23089
106773,2010-09-23T17:10:20Z,51.5144113683,-0.1419210434,23090
106773,2010-09-22T18:05:59Z,51.5127667833,-0.1407959,23089
106993,2010-04-28T09:32:19Z,51.5132803945,-0.1311927332,70944
107222,2010-09-10T15:53:58Z,51.5135556667,-0.133831,801766
107222,2010-09-10T15:53:35Z,51.51339039,-0.13399106,1326028
107223,2010-06-26T15:42:47Z,51.512809126,-0.1391720848,501986
107223,2010-06-26T15:07:42Z,51.5144113683,-0.1419210434,23090
107731,2010-04-04T15:15:31Z,51.5154099298,-0.1415160051,627871
107731,2010-04-03T18:18:17Z,51.5138305167,-0.1396182333,377216
107731,2010-02-28T19:43:12Z,51.5154099298,-0.1415160051,627871
107821,2010-08-07T15:32:33Z,51.5130463952,-0.1405027902,208272
107850,2010-03-11T14:16:49Z,51.5139106097,-0.140182972,22480
108089,2010-09-18T10:59:54Z,51.5130225841,-0.1241970062,45170
108090,2010-05-29T16:58:34Z,51.5144499,-0.1407507333,22474
108223,2010-10-04T17:36:06Z,51.5152402167,-0.1305404667,109053
108223,2010-10-04T17:13:00Z,51.5162494167,-0.1303119167,22058
108223,2010-10-04T13:22:02Z,51.5153637026,-0.130309985,501447
108223,2010-10-04T13:20:01Z,51.515931,-0.130432,1599565
108562,2010-08-17T18:49:09Z,51.51321345,-0.12918531,986525
108638,2010-06-07T17:40:19Z,51.5155590656,-0.1423841028,68148
108638,2010-06-05T21:19:53Z,51.5126353194,-0.1391422749,28302
108815,2010-10-09T16:35:41Z,51.51444936,-0.141907124,1396778
108815,2010-09-10T13:45:29Z,51.5144113683,-0.1419210434,23090
108893,2010-10-01T17:23:28Z,51.5129291067,-0.1413094997,335598
109226,2010-09-30T17:45:43Z,51.5154099298,-0.1415160051,627871
109226,2010-07-01T22:00:46Z,51.5162164333,-0.1244132667,45163
109226,2010-06-29T16:14:39Z,51.5144113683,-0.1419210434,23090
109226,2010-06-24T18:02:23Z,51.5144113683,-0.1419210434,23090
109231,2010-09-30T16:44:15Z,51.5145492692,-0.1245193805,159190
109313,2010-10-19T17:03:45Z,51.5127421514,-0.1425486803,1929982
109313,2010-10-06T08:05:47Z,51.5145493903,-0.1423294745,156228
109313,2010-09-27T11:28:26Z,51.514731953,-0.143042827,1427697
109313,2010-09-27T07:58:00Z,51.51444936,-0.141907124,1396778
109313,2010-09-20T11:39:16Z,51.5128201611,-0.1391946257,523034
109313,2010-09-15T11:25:10Z,51.514731953,-0.143042827,1427697
109313,2010-09-09T20:09:26Z,51.51454627,-0.13879841,1449544
109313,2010-09-09T11:17:28Z,51.514731953,-0.143042827,1427697
109313,2010-09-07T11:53:14Z,51.514731953,-0.143042827,1427697
109313,2010-09-03T07:56:59Z,51.51444936,-0.141907124,1396778
109313,2010-09-02T18:47:30Z,51.5127863456,-0.1432405121,809461
109313,2010-08-18T13:10:25Z,51.5139974082,-0.1250123978,34258
109313,2010-08-09T11:20:58Z,51.514731953,-0.143042827,1427697
109313,2010-07-12T11:40:31Z,51.5144113683,-0.1419210434,23090
109313,2010-07-01T10:53:36Z,51.5144113683,-0.1419210434,23090
109313,2010-06-02T13:48:31Z,51.5127667833,-0.1407959,23089
109313,2010-05-26T12:01:51Z,51.5146317004,-0.1425325871,1173437
109313,2010-05-17T12:12:55Z,51.5145493903,-0.1423294745,156228
109550,2010-02-14T03:54:46Z,51.5139486405,-0.1422528763,79435
109550,2010-02-14T03:54:03Z,51.5141883787,-0.1420269372,364033
109550,2010-02-14T03:51:25Z,51.5144113683,-0.1419210434,23090
109550,2010-02-14T03:49:48Z,51.5144499,-0.1407507333,22474
109588,2010-03-13T14:23:37Z,51.5139480549,-0.1251628395,495970
109589,2010-10-06T14:23:38Z,51.5148238236,-0.1350402426,136536
109589,2010-10-02T14:50:55Z,51.5143540268,-0.1391377738,48394
109589,2010-10-02T14:37:55Z,51.5139106097,-0.140182972,22480
109589,2010-08-26T11:31:11Z,51.51533848,-0.14109909,1144140
109589,2010-08-18T15:42:26Z,51.5136775333,-0.1259957667,325373
109589,2010-08-13T14:38:00Z,51.5127667833,-0.1407959,23089
109589,2010-08-13T14:14:32Z,51.5138716055,-0.1363696965,54102
109589,2010-08-13T14:09:07Z,51.5131227382,-0.1388096809,190528
109589,2010-08-06T12:38:56Z,51.5127989058,-0.1255595684,317980
109589,2010-07-21T13:39:36Z,51.5154665167,-0.1356751333,414006
109589,2010-07-21T13:05:10Z,51.5130452,-0.13894095,159543
109589,2010-07-12T14:39:07Z,51.5132562767,-0.1268792152,168696
109589,2010-07-12T14:37:02Z,51.5137905833,-0.1270044667,23874
109589,2010-06-17T14:39:02Z,51.5143540268,-0.1391377738,48394
109589,2010-03-06T17:00:34Z,51.5138716055,-0.1363696965,54102
109589,2010-02-09T16:26:28Z,51.5147106333,-0.1372930833,23097
109589,2010-02-09T15:12:03Z,51.5130452,-0.13894095,159543
109589,2010-01-30T17:15:37Z,51.5138716055,-0.1363696965,54102
109821,2010-08-05T17:49:41Z,51.5139487846,-0.128336557,769395
109821,2010-08-05T17:48:55Z,51.51437139,-0.1271153,537856
109821,2010-08-05T17:48:42Z,51.5138203833,-0.1269481833,45177
109821,2010-08-05T17:47:55Z,51.5143432617,-0.1277389526,82622
109821,2010-08-04T14:37:56Z,51.514563117,-0.141438717,1324935
109821,2010-08-04T14:37:35Z,51.5144113683,-0.1419210434,23090
109821,2010-08-04T14:37:23Z,51.51414132,-0.14188456,969414
109821,2010-08-04T14:37:12Z,51.5142555,-0.1416049,480368
109821,2010-08-04T14:37:01Z,51.5145493903,-0.1423294745,156228
109821,2010-08-04T14:36:45Z,51.51444936,-0.141907124,1396778
109821,2010-08-04T14:36:27Z,51.5143048016,-0.1415703045,1114311
109821,2010-08-04T14:35:28Z,51.5141883787,-0.1420269372,364033
109821,2010-08-04T14:34:34Z,51.5130503988,-0.1283584303,810744
109859,2010-10-09T21:18:25Z,51.512517707,-0.127252113,4223245
109956,2010-07-31T18:03:00Z,51.5144113683,-0.1419210434,23090
110140,2010-05-10T18:42:56Z,51.5130452,-0.13894095,159543
110140,2010-05-09T12:51:23Z,51.5130452,-0.13894095,159543
110183,2010-06-12T18:34:40Z,51.5142247333,-0.13278555,24149
110351,2010-08-31T08:09:21Z,51.5156859498,-0.1387245022,28361
110351,2010-08-31T07:38:17Z,51.515305275,-0.135426155,2790617
110352,2010-08-27T11:34:22Z,51.51277345,-0.1320132,541260
110484,2010-10-15T20:16:19Z,51.515657,-0.127325,1079001
110484,2010-10-15T18:22:36Z,51.5162164333,-0.1244132667,45163
110484,2010-10-03T15:03:22Z,51.514731851,-0.1300522685,22340
110484,2010-10-03T15:02:51Z,51.51416,-0.1295125667,489576
110484,2010-09-04T21:52:42Z,51.5141942074,-0.1319087091,351777
110484,2010-08-19T19:29:06Z,51.5156860266,-0.1387252127,66309
111142,2010-02-27T19:30:34Z,51.5127691224,-0.1318720392,583480
111183,2010-09-18T17:36:35Z,51.51537144,-0.14126867,3924807
111183,2010-07-10T15:34:37Z,51.5152402167,-0.1305404667,109053
111183,2010-03-20T13:27:59Z,51.5162733667,-0.1420196833,523389
111183,2010-03-06T16:02:27Z,51.514731851,-0.1300522685,22340
111183,2010-03-06T16:00:10Z,51.5162494167,-0.1303119167,22058
111183,2010-02-18T15:47:05Z,51.5156860266,-0.1387252127,66309
111183,2010-02-17T13:12:36Z,51.5131389383,-0.1241958997,82511
111183,2010-02-16T13:00:38Z,51.5131389383,-0.1241958997,82511
111183,2010-02-16T12:55:01Z,51.51426475,-0.1289348833,368574
111183,2010-02-14T14:46:06Z,51.5150713013,-0.1299083963,558380
111183,2010-02-09T17:47:43Z,51.5162541127,-0.1308703423,51161
111183,2010-02-09T17:47:31Z,51.5162494167,-0.1303119167,22058
111183,2010-02-09T13:22:00Z,51.5131389383,-0.1241958997,82511
111183,2010-02-07T15:16:46Z,51.5162733667,-0.1420196833,523389
111183,2010-02-04T12:25:13Z,51.51426475,-0.1289348833,368574
111183,2010-02-03T17:42:08Z,51.514731851,-0.1300522685,22340
111183,2010-02-03T17:40:35Z,51.51426475,-0.1289348833,368574
111183,2010-02-01T11:03:08Z,51.51426475,-0.1289348833,368574
111183,2010-01-28T13:45:37Z,51.51426475,-0.1289348833,368574
111183,2010-01-28T12:50:58Z,51.51271736,-0.13127279,233646
111183,2010-01-28T12:49:58Z,51.51276965,-0.1301706167,455246
111183,2010-01-28T12:49:14Z,51.5134165224,-0.1297438145,228607
111183,2010-01-28T12:48:38Z,51.51325105,-0.1287889333,424010
111183,2010-01-28T12:48:05Z,51.5130908965,-0.1289231766,280223
111183,2010-01-28T12:47:50Z,51.51339615,-0.1294117,22061
111183,2010-01-28T12:47:41Z,51.5132905667,-0.1289816167,418060
111183,2010-01-28T12:47:02Z,51.5143432617,-0.1277389526,82622
111183,2010-01-28T12:46:45Z,51.51362425,-0.1285487667,23928
111183,2010-01-27T17:18:24Z,51.51426475,-0.1289348833,368574
111183,2010-01-26T12:08:30Z,51.51426475,-0.1289348833,368574
111183,2010-01-25T12:37:18Z,51.51426475,-0.1289348833,368574
111183,2010-01-24T16:47:12Z,51.5152726603,-0.1419961452,17810
111183,2010-01-24T16:33:33Z,51.5144113683,-0.1419210434,23090
111183,2010-01-23T14:15:31Z,51.5162494167,-0.1303119167,22058
111183,2010-01-22T12:25:28Z,51.513246275,-0.1240908222,380560
111183,2010-01-21T13:45:27Z,51.5131389383,-0.1241958997,82511
111183,2010-01-21T13:23:44Z,51.5161636738,-0.1270794737,234579
111183,2010-01-21T11:47:59Z,51.51426475,-0.1289348833,368574
111183,2010-01-21T11:23:45Z,51.5137905833,-0.1270044667,23874
111183,2010-01-21T11:22:35Z,51.5138854883,-0.1265969479,258910
111183,2010-01-20T17:22:54Z,51.51426475,-0.1289348833,368574
111183,2010-01-20T13:55:25Z,51.51362425,-0.1285487667,23928
111183,2010-01-20T13:40:44Z,51.5161636738,-0.1270794737,234579
111183,2010-01-20T13:17:30Z,51.5152411833,-0.12708065,22339
111183,2010-01-20T13:10:32Z,51.5138203833,-0.1269481833,45177
111183,2010-01-20T13:06:31Z,51.51429095,-0.1295914333,51094
111183,2010-01-20T13:05:30Z,51.5139172865,-0.1287460327,51090
111183,2010-01-20T13:04:32Z,51.51426475,-0.1289348833,368574
111183,2010-01-20T12:51:01Z,51.51311255,-0.12480645,130996
111183,2010-01-20T12:49:00Z,51.513246275,-0.1240908222,380560
111183,2010-01-20T12:48:23Z,51.5131389383,-0.1241958997,82511
111183,2010-01-20T12:45:30Z,51.5130225841,-0.1241970062,45170
111183,2010-01-20T09:27:28Z,51.51426475,-0.1289348833,368574
111183,2010-01-19T13:04:49Z,51.51426475,-0.1289348833,368574
111183,2010-01-19T12:51:48Z,51.51311255,-0.12480645,130996
111183,2010-01-19T12:47:18Z,51.5131389383,-0.1241958997,82511
111183,2010-01-19T12:41:36Z,51.5137905833,-0.1270044667,23874
111183,2010-01-18T13:09:15Z,51.5139172865,-0.1287460327,51090
111183,2010-01-18T13:08:23Z,51.51426475,-0.1289348833,368574
111330,2010-09-11T14:21:16Z,51.5144113683,-0.1419210434,23090
111330,2010-09-11T11:32:31Z,51.5132051461,-0.1240029544,493677
111571,2010-08-19T16:48:51Z,51.5144113683,-0.1419210434,23090
112049,2010-06-12T15:21:23Z,51.5144499,-0.1407507333,22474
112578,2010-08-20T18:36:37Z,51.5142288208,-0.1395263672,460060
112625,2010-09-16T14:22:53Z,51.5144113683,-0.1419210434,23090
112625,2010-09-16T13:55:15Z,51.5127667833,-0.1407959,23089
112625,2010-09-16T12:30:04Z,51.516055667,-0.135566383,1336933
112625,2010-09-16T11:53:54Z,51.5151725109,-0.1417815685,23711
112625,2010-09-14T17:04:24Z,51.5152411833,-0.12708065,22339
112837,2010-07-30T17:52:58Z,51.515912441,-0.136994562,1212127
112837,2010-07-28T18:05:29Z,51.51444936,-0.141907124,1396778
112927,2010-10-15T11:56:17Z,51.5162164333,-0.1244132667,45163
112927,2010-05-13T11:48:32Z,51.5139915,-0.1242668,1107159
112927,2010-04-10T19:58:05Z,51.5156695593,-0.1369610263,687057
112927,2010-02-20T20:40:49Z,51.5125780258,-0.1328391958,505446
112929,2010-05-27T20:55:46Z,51.5129459667,-0.1387622333,1165433
112929,2010-05-27T19:01:22Z,51.5141883787,-0.1420269372,364033
113499,2010-03-16T19:34:40Z,51.5147704616,-0.1358749064,379268
113577,2010-08-04T14:29:22Z,51.5144113683,-0.1419210434,23090
113585,2010-07-08T21:02:42Z,51.5143194348,-0.1355576391,1140444
113585,2010-06-21T15:14:33Z,51.51359255,-0.13512,84538
113586,2010-07-02T12:25:32Z,51.5147029,-0.13877575,1099571
113586,2010-06-02T18:04:20Z,51.5143540268,-0.1391377738,48394
113586,2010-06-02T18:03:44Z,51.5141482667,-0.1397839833,103858
113586,2010-05-28T16:47:17Z,51.5141482667,-0.1397839833,103858
113586,2010-05-17T13:21:30Z,51.5141482667,-0.1397839833,103858
113586,2010-05-17T09:40:53Z,51.5147029,-0.13877575,1099571
113586,2010-05-17T09:40:33Z,51.5143540268,-0.1391377738,48394
113586,2010-05-13T18:54:53Z,51.5130892256,-0.1352668837,115045
113586,2010-05-13T18:40:34Z,51.5143540268,-0.1391377738,48394
113586,2010-05-12T13:42:51Z,51.5147029,-0.13877575,1099571
113586,2010-05-12T11:58:29Z,51.5141482667,-0.1397839833,103858
113586,2010-05-11T17:20:58Z,51.5147029,-0.13877575,1099571
113586,2010-05-11T13:09:45Z,51.5141482667,-0.1397839833,103858
113586,2010-05-11T10:53:24Z,51.5143540268,-0.1391377738,48394
113586,2010-05-10T12:54:22Z,51.5141482667,-0.1397839833,103858
113586,2010-05-10T12:31:09Z,51.5146218667,-0.13867455,715877
113586,2010-05-10T12:30:25Z,51.5143540268,-0.1391377738,48394
113690,2010-07-09T11:44:15Z,51.5152860135,-0.1372861862,130699
113690,2010-07-01T12:01:15Z,51.5138716055,-0.1363696965,54102
113690,2010-06-22T12:49:24Z,51.5161128381,-0.1345475635,869844
113690,2010-06-22T09:36:53Z,51.5146218667,-0.13867455,715877
113741,2010-10-15T17:34:00Z,51.5144419667,-0.1346039667,20528
113840,2010-05-25T15:58:11Z,51.5151791875,-0.1301729679,34248
113840,2010-05-25T15:57:13Z,51.514731851,-0.1300522685,22340
113840,2010-05-24T15:50:44Z,51.514731851,-0.1300522685,22340
114256,2010-02-11T13:35:10Z,51.51359255,-0.13512,84538
114256,2010-01-06T21:28:18Z,51.5129291067,-0.1413094997,335598
114364,2010-09-18T18:01:11Z,51.51399976,-0.13133299,166103
114694,2010-09-17T14:55:58Z,51.51407535,-0.1433128667,493961
114694,2010-07-07T15:57:23Z,51.51407535,-0.1433128667,493961
114694,2010-07-06T09:10:17Z,51.5162808186,-0.1372647285,56774
114694,2010-07-01T14:40:20Z,51.51407535,-0.1433128667,493961
114963,2010-09-24T04:58:41Z,51.515645184,-0.124762481,1197205
114963,2010-09-24T04:58:07Z,51.5159069347,-0.1255702972,598027
114981,2009-12-19T17:24:04Z,51.5144113683,-0.1419210434,23090
114991,2010-08-23T21:57:30Z,51.51341879,-0.12932312,480005
115326,2010-08-01T12:28:43Z,51.5134701,-0.1253120167,34259
115326,2010-01-29T19:52:10Z,51.5137688816,-0.1374787299,472966
115327,2010-09-07T10:29:42Z,51.5134376,-0.12914945,1174701
115327,2010-04-22T12:52:49Z,51.5151725109,-0.1417815685,23711
115327,2010-01-29T19:50:22Z,51.5137688816,-0.1374787299,472966
115357,2010-09-18T15:16:45Z,51.5140235424,-0.1340889931,1332169
115384,2010-07-30T15:14:52Z,51.5156054603,-0.1324586216,200921
115384,2010-07-20T17:01:06Z,51.5155489796,-0.1336963646,338419
115384,2010-07-20T16:52:19Z,51.5157082833,-0.1320126333,69166
115491,2010-01-20T18:50:05Z,51.5147452348,-0.1353225808,32465
115491,2010-01-18T08:40:20Z,51.5151725109,-0.1417815685,23711
115491,2010-01-14T22:50:17Z,51.5142247333,-0.13278555,24149
115625,2010-03-06T12:49:13Z,51.51263707,-0.12636709,536284
115668,2010-05-24T18:33:34Z,51.51417523,-0.13116145,952227
115711,2010-08-01T13:16:15Z,51.5135099988,-0.139850378,511165
115711,2010-05-15T19:26:43Z,51.5143966675,-0.1391220093,170161
115711,2010-04-14T11:57:14Z,51.51511424,-0.13990682,679335
115711,2010-04-04T14:48:28Z,51.51405183,-0.1345448823,385590
115711,2010-03-10T13:22:34Z,51.51511424,-0.13990682,679335
115711,2010-02-25T11:25:45Z,51.5150685833,-0.1358141,36509
115711,2010-02-18T12:12:36Z,51.51399976,-0.13133299,177314
115711,2009-12-15T13:40:33Z,51.51399976,-0.13133299,177314
115711,2009-12-07T13:22:43Z,51.51618504,-0.14257645,177426
115711,2009-12-07T12:33:27Z,51.51399976,-0.13133299,177314
115740,2010-09-20T17:42:57Z,51.51618504,-0.14257645,177426
115872,2010-06-30T19:21:54Z,51.5135166756,-0.1326084137,302116
116010,2010-08-27T15:59:39Z,51.513868519,-0.1319816197,168657
116010,2010-08-16T11:47:09Z,51.5128476167,-0.13370185,135014
116010,2010-08-13T16:39:24Z,51.5126353194,-0.1391422749,28302
116010,2010-07-06T11:31:35Z,51.5127379594,-0.1393372559,229931
116010,2010-06-18T15:26:19Z,51.513868519,-0.1319816197,168657
116174,2010-05-06T19:40:27Z,51.5126451106,-0.1301594202,785168
116174,2010-05-06T19:22:15Z,51.5138473511,-0.1298599243,200425
116174,2010-05-06T17:49:59Z,51.5162494167,-0.1303119167,22058
116174,2010-05-05T17:15:15Z,51.51271063,-0.13185507,798601
116174,2010-04-25T14:17:09Z,51.51271063,-0.13185507,798601
116174,2010-04-06T20:00:47Z,51.51310241,-0.13054591,885822
116174,2010-03-26T17:03:26Z,51.51271063,-0.13185507,798601
116202,2010-09-18T18:32:39Z,51.513868519,-0.1319816197,168657
116203,2010-10-14T14:47:38Z,51.5144113683,-0.1419210434,23090
116203,2010-09-24T10:07:24Z,51.5161636738,-0.1270794737,234579
116203,2010-09-18T18:29:59Z,51.513868519,-0.1319816197,168657
116223,2010-07-15T11:52:09Z,51.5148894856,-0.1249989504,32782
116338,2010-10-12T19:35:15Z,51.5136484443,-0.1410674967,481308
116408,2010-08-26T14:28:33Z,51.514291699,-0.136773844,2470872
116650,2010-08-21T11:55:42Z,51.5130225841,-0.1241970062,45170
116671,2010-07-01T12:34:49Z,51.514313223,-0.124077098,1364547
116688,2010-05-19T19:20:08Z,51.51292645,-0.12629133,228450
116690,2010-08-20T20:15:18Z,51.5131720638,-0.1381638756,429450
117105,2010-10-15T16:01:39Z,51.5144113683,-0.1419210434,23090
117121,2010-04-17T19:12:49Z,51.5129291067,-0.1413094997,335598
117121,2010-04-17T15:11:54Z,51.5158149387,-0.1409396149,708198
117121,2010-04-17T13:22:59Z,51.5143966675,-0.1391220093,170161
117121,2010-04-17T11:24:06Z,51.5135733833,-0.1393029667,84331
117142,2010-07-09T12:24:42Z,51.5144113683,-0.1419210434,23090
117162,2010-05-29T14:39:07Z,51.5144113683,-0.1419210434,23090
117492,2010-06-19T15:08:49Z,51.5153394265,-0.1418566704,53769
117492,2010-06-19T14:15:30Z,51.5144419667,-0.1346039667,20528
117492,2010-06-19T14:15:06Z,51.5152726603,-0.1419961452,17810
117583,2009-09-30T19:21:21Z,51.5148894856,-0.1249989504,32782
117588,2010-08-04T16:49:45Z,51.5139974082,-0.1250123978,34258
117594,2010-02-05T08:31:43Z,51.5143540268,-0.1391377738,48394
117594,2010-01-08T19:48:27Z,51.5139617774,-0.1422576492,345697
117619,2010-01-23T14:23:38Z,51.5152726603,-0.1419961452,17810
118053,2010-08-24T12:45:35Z,51.5127667833,-0.1407959,23089
118053,2010-07-01T18:22:37Z,51.5138203833,-0.1269481833,45177
118053,2010-07-01T18:12:57Z,51.5137606859,-0.1268899441,1169277
118053,2010-07-01T18:12:25Z,51.5137905833,-0.1270044667,23874
118329,2010-02-09T19:47:41Z,51.5148894856,-0.1249989504,32782
118329,2010-02-01T20:50:57Z,51.51339615,-0.1294117,22061
118557,2010-03-18T20:44:43Z,51.5144113683,-0.1419210434,23090
118594,2010-05-18T12:36:06Z,51.5126353194,-0.1391422749,28302
118594,2010-03-16T21:26:34Z,51.5134701,-0.1253120167,34259
118594,2009-12-19T23:16:38Z,51.51477935,-0.1373504333,237985
118594,2009-12-19T21:32:41Z,51.5132388,-0.1362076833,35320
118594,2009-12-19T17:52:31Z,51.5138716055,-0.1363696965,54102
118826,2010-09-26T19:30:18Z,51.5145015857,-0.1369351,4036958
118826,2010-09-14T18:09:45Z,51.5144113683,-0.1419210434,23090
118826,2010-07-04T12:34:49Z,51.5152860135,-0.1372861862,130699
118826,2010-06-28T19:42:17Z,51.5128219,-0.1390671667,179257
118831,2010-03-30T12:40:48Z,51.51567835,-0.1407494833,115023
118939,2010-03-10T16:51:12Z,51.5141883787,-0.1420269372,364033
119038,2010-06-08T15:52:25Z,51.5144113683,-0.1419210434,23090
119049,2010-08-03T19:19:17Z,51.5132388,-0.1362076833,35320
119356,2010-10-05T10:34:48Z,51.514036513,-0.136289651,2975868
119356,2010-09-27T10:35:20Z,51.5148894856,-0.1249989504,32782
119356,2010-09-14T20:22:11Z,51.5142247333,-0.13278555,24149
119356,2010-09-10T16:29:36Z,51.5148894856,-0.1249989504,32782
119356,2010-09-10T10:23:26Z,51.514248708,-0.134611619,2814778
119356,2010-09-07T19:29:23Z,51.512791055,-0.137365664,67966
119370,2010-02-12T17:07:50Z,51.5137303352,-0.1313531399,546183
119370,2010-02-12T16:00:40Z,51.5141942074,-0.1319087091,351777
119718,2010-05-27T18:50:49Z,51.5138203833,-0.1269481833,45177
119736,2010-07-26T11:57:04Z,51.5126507667,-0.13237905,754821
119736,2010-07-25T13:20:22Z,51.5158149387,-0.1409396149,708198
119736,2010-07-25T12:31:00Z,51.5126507667,-0.13237905,754821
119736,2010-07-22T19:19:00Z,51.5136815,-0.1353304333,87293
119973,2010-04-10T14:21:02Z,51.5155922607,-0.1420717637,460576
119973,2010-04-10T10:05:49Z,51.5147167833,-0.1410582167,690557
120090,2010-07-14T16:22:02Z,51.5149464,-0.1361919,944708
120090,2010-07-13T07:11:58Z,51.5135834444,-0.1393353939,1409268
120090,2010-07-12T17:37:13Z,51.5135834444,-0.1393353939,1409268
120090,2010-07-12T07:21:20Z,51.5135834444,-0.1393353939,1409268
120090,2010-07-10T07:10:17Z,51.5135834444,-0.1393353939,1409268
120090,2010-07-09T14:58:12Z,51.5138705487,-0.1399898529,1241672
120090,2010-07-09T07:23:07Z,51.5135834444,-0.1393353939,1409268
120090,2010-07-08T15:46:23Z,51.51385605,-0.14086848,1406121
120203,2010-01-16T13:57:14Z,51.5138716055,-0.1363696965,54102
120204,2010-01-30T23:09:45Z,51.5130908965,-0.1289231766,280223
120204,2010-01-26T14:58:08Z,51.5153394265,-0.1418566704,53769
120204,2010-01-26T14:07:49Z,51.5138716055,-0.1363696965,54102
120204,2010-01-26T12:56:47Z,51.5134324166,-0.1390655846,189289
120213,2010-04-21T16:54:17Z,51.5127989058,-0.1255595684,317980
120213,2010-03-31T16:50:12Z,51.5127989058,-0.1255595684,317980
120213,2010-02-05T12:44:40Z,51.5137240881,-0.1270635311,508905
120213,2010-01-15T18:29:24Z,51.5134701,-0.1253120167,34259
120213,2010-01-15T18:06:49Z,51.5127989058,-0.1255595684,317980
120213,2010-01-06T18:12:42Z,51.5127989058,-0.1255595684,317980
120580,2010-10-16T10:57:44Z,51.5152726603,-0.1419961452,17810
120580,2010-10-16T10:57:18Z,51.51567835,-0.1407494833,115023
120580,2010-10-16T10:18:32Z,51.5147167833,-0.1410582167,690557
120580,2010-01-01T21:36:23Z,51.5147128333,-0.1274194833,308788
120616,2010-04-05T17:23:33Z,51.5138716055,-0.1363696965,54102
120616,2010-03-06T17:02:20Z,51.5138716055,-0.1363696965,54102
120625,2010-07-09T17:41:41Z,51.5132388,-0.1362076833,35320
120625,2010-06-23T11:28:58Z,51.51525843,-0.13937443,1325431
120625,2010-05-31T11:00:22Z,51.5139486405,-0.1422528763,79435
120626,2010-07-03T19:41:03Z,51.5140235424,-0.1340889931,1332169
